id,name,latitude,longitude,listing_url
20747657,Nice  Room. Walking distance to new train Station,42.2721,-71.1081,https://www.airbnb.com/rooms/20747657
20754696,Cozy Private Garden Studio near the Heart of JP,42.30615,-71.11674,https://www.airbnb.com/rooms/20754696
20772091,"Waterfront, Convention Centers, near Downtown.",42.35103,-71.04041,https://www.airbnb.com/rooms/20772091
20775116,Gorgeous Audubon Circle Studios (2),42.34737,-71.1033,https://www.airbnb.com/rooms/20775116
20785742,Symphony Place,42.34132,-71.08615,https://www.airbnb.com/rooms/20785742
20812122,"North End, TD Garden, North Sta, Govt Ctr, Hanover",42.36611,-71.05914,https://www.airbnb.com/rooms/20812122
20815139,Historic 3+ Bedroom Charlestown Townhouse,42.38188,-71.06486,https://www.airbnb.com/rooms/20815139
20849944,My Home,42.31043,-71.09046,https://www.airbnb.com/rooms/20849944
20858430,"Stylish, Comfortable Luxury | Near T",42.33091,-71.09205,https://www.airbnb.com/rooms/20858430
20861260,Luminous Linwood Home | near T,42.32955,-71.09396,https://www.airbnb.com/rooms/20861260
20868619,3 Bedroom Apartment with Parking,42.35949097294886,-71.1415579212199,https://www.airbnb.com/rooms/20868619
20903558,Sunny room and private bathroom- Brighton center,42.346,-71.15535,https://www.airbnb.com/rooms/20903558
20978478,Escape Noisy Boston in Modern/Bright PrivateRoom,42.27782,-71.13332,https://www.airbnb.com/rooms/20978478
20999140,Modern 3 Bed - Steps from Prudential #28,42.34614,-71.08673,https://www.airbnb.com/rooms/20999140
21006936,One bedroom apartment in Beacon Hill/MGH,42.36101,-71.06874,https://www.airbnb.com/rooms/21006936
21025191,Private room.  Very close to new train Station,42.27076,-71.10598,https://www.airbnb.com/rooms/21025191
21038943,Single room,42.3595,-71.12947,https://www.airbnb.com/rooms/21038943
21039322,Single room,42.35958,-71.13128,https://www.airbnb.com/rooms/21039322
21096288,Minutes to Downtown Boston,42.31139,-71.05494,https://www.airbnb.com/rooms/21096288
21140575,Near the Red & Commuter T lines!,42.30429,-71.07436,https://www.airbnb.com/rooms/21140575
21141934,Quick Steps to the Red Line!,42.29097,-71.06516,https://www.airbnb.com/rooms/21141934
21182192,Location! Parking for Rent. Private Deck!,42.34971,-71.06862,https://www.airbnb.com/rooms/21182192
21185484,Cozy quiet private room on T line in Jamaica Plain,42.28808,-71.11218,https://www.airbnb.com/rooms/21185484
21190750,Two by Sea Suite King Bed/Twin Bed PVT Bath Entry,42.33451,-71.02731,https://www.airbnb.com/rooms/21190750
21230903,4 Beds & 2 Bath ~ Best Location in Downtown Boston,42.34315,-71.0989,https://www.airbnb.com/rooms/21230903
21238858,Boston/Brookline Private 1 BR/Bath w/ Free Parking,42.34745,-71.14036,https://www.airbnb.com/rooms/21238858
21350397,Astonishing 1 Bed South End Boston's Best Location,42.3440581,-71.0700076,https://www.airbnb.com/rooms/21350397
21369962,Beacon Hill Designer Suite with Roof deck,42.35748,-71.06156,https://www.airbnb.com/rooms/21369962
21444743,Back Bay Studio on Marlborough St-min 3 months,42.35243,-71.07565,https://www.airbnb.com/rooms/21444743
21445050,LUXURY BACK BAY STUDIO NEAR BERKLEY & Northeastern,42.34651,-71.0899,https://www.airbnb.com/rooms/21445050
21445137,BEACON HILL STUDIO BY MASS GENERAL HOSPITAL,42.36048,-71.06898,https://www.airbnb.com/rooms/21445137
21445237,North End one bedroom in Boston's Little Italy,42.35123,-71.15157,https://www.airbnb.com/rooms/21445237
21454153,Minion? *Family*Tourist/Convention/Subway 130-1,42.33623,-71.05418,https://www.airbnb.com/rooms/21454153
21484706,Spacious for Friendly Female Roommates all utility,42.29093,-71.06551,https://www.airbnb.com/rooms/21484706
21486679,"Stylish Studio in the Back Bay, on Newbury St; #9",42.34979,-71.08262,https://www.airbnb.com/rooms/21486679
21596829,Super Convenient 3BR 2Bath Renovated Sleeps 6,42.35532,-71.16481,https://www.airbnb.com/rooms/21596829
21597670,Entire 1-bedroom Apartment Near Downtown/Longwood,42.31977,-71.09202,https://www.airbnb.com/rooms/21597670
21624391,"Clean, spacious condo just steps from the MBTA",42.34351,-71.15211,https://www.airbnb.com/rooms/21624391
21679735,1 Bedroom near Harvard Business School.,42.35863,-71.1243,https://www.airbnb.com/rooms/21679735
21679902,"Back Bay studio- Close to Northeastern, colleges..",42.35144,-71.08725,https://www.airbnb.com/rooms/21679902
21683291,Richmond's Cozy Colonial near Lower Mills,42.27415,-71.08912,https://www.airbnb.com/rooms/21683291
21698478,Angel’s room in Boston,42.31974,-71.05734,https://www.airbnb.com/rooms/21698478
21701419,"Private High-Rise, River-View Bedroom Near MGH",42.36441,-71.0686,https://www.airbnb.com/rooms/21701419
21736914,Alex's House,42.38119,-71.02831,https://www.airbnb.com/rooms/21736914
21769647,Angela’s Comfy 1BR,42.29286,-71.07486,https://www.airbnb.com/rooms/21769647
21779767,BACK BAY ONE BEDROOM ON COMMONWEALTH AVE-MONTHLY,42.35078,-71.08389,https://www.airbnb.com/rooms/21779767
21789235,Ideal 3 BDR to stay by the Red Line!,42.29121,-71.06763,https://www.airbnb.com/rooms/21789235
21799918,Large apartment for up to 8 ppl/1st floor,42.31345,-71.05631,https://www.airbnb.com/rooms/21799918
21800425,Large apartment for up to 8 ppl/2nd floor,42.31345,-71.05631,https://www.airbnb.com/rooms/21800425
21802497,Large apartment for up to 8 ppl/3rd floor,42.31345,-71.05631,https://www.airbnb.com/rooms/21802497
21815325,"WaterfrontM (North End)-MGH, SUBWAY, RESTAURANTS",42.36571,-71.05065,https://www.airbnb.com/rooms/21815325
21897391,Beautiful Back Bay Duplex rental,42.34956359863281,-71.08756256103516,https://www.airbnb.com/rooms/21897391
21925988,Comfy room 3 min to T stop-easy access to Boston,42.38356,-71.07874,https://www.airbnb.com/rooms/21925988
21961507,Sun filled modern clean master suite & bath,42.30493,-71.11555,https://www.airbnb.com/rooms/21961507
22013980,Now avail. Jamaica Pd and Arboretum 20 min Boston,42.30595016479492,-71.12496185302734,https://www.airbnb.com/rooms/22013980
22081895,Seaport Brick and Beam 1 bed.,42.3525,-71.04803,https://www.airbnb.com/rooms/22081895
22099733,"★ Chic, Clean & Large ★ Professionally Cleaned! ★",42.38041,-71.03189,https://www.airbnb.com/rooms/22099733
22132037,"Cozy, colorful, comfy 2BDR Duplex apartm in Boston",42.35448,-71.14723,https://www.airbnb.com/rooms/22132037
22267104,Boston’s History Gem: One by Land Suite,42.33451,-71.02731,https://www.airbnb.com/rooms/22267104
22306805,"3 BR Private Family Home, S. Boston/Seaport/BCEC",42.33712,-71.03903,https://www.airbnb.com/rooms/22306805
22327141,"★ Spacious, Modern & Comfy★Professionally Cleaned!",42.37874,-71.03119,https://www.airbnb.com/rooms/22327141
22432082,"Private Suite Near Jamaica Pond, sleeps 4!",42.31094,-71.12824,https://www.airbnb.com/rooms/22432082
22435979,Spacious South End Condo * Free on street parking*,42.33985,-71.07303,https://www.airbnb.com/rooms/22435979
22581254,"Brighton, MA Guesthouse for rent, Unit 1 (2nd Fl)",42.35718,-71.1568,https://www.airbnb.com/rooms/22581254
22627055,The Boston Christopher Grand Studio Suite,42.34334775643504,-71.07944081730466,https://www.airbnb.com/rooms/22627055
22627141,The Boston Christopher Grand Studio Suite,42.34230654196716,-71.07921427554184,https://www.airbnb.com/rooms/22627141
22627198,The Boston Christopher Grand Studio Suite,42.34176,-71.07814,https://www.airbnb.com/rooms/22627198
22651814,Comfy Den w/ Bath in Rozzie - females only,42.28497,-71.13567,https://www.airbnb.com/rooms/22651814
22692343,a spacious room with a safe neighborhood,42.34245,-71.1489,https://www.airbnb.com/rooms/22692343
22714438,Stunning South End Loft! Walk to Restaurants,42.34167,-71.07539,https://www.airbnb.com/rooms/22714438
22768569,1 spacious bedroom in a new house/Condo in Boston,42.28788,-71.11953,https://www.airbnb.com/rooms/22768569
22840213,The Harvard Room conveniently near BC & Harvard,42.35972,-71.1417,https://www.airbnb.com/rooms/22840213
22845323,Modern Condo 2BR 1.5B Indoor Parking,42.34881,-71.13343,https://www.airbnb.com/rooms/22845323
22886713,Boston College Room conveniently near Harvard & BC,42.35971,-71.14282,https://www.airbnb.com/rooms/22886713
22918412,Stylish garden level studio with a private patio,42.37154,-71.03688,https://www.airbnb.com/rooms/22918412
23015741,NEW Lux Modern Apartment on Clearway st #38,42.34425,-71.08563,https://www.airbnb.com/rooms/23015741
23016377,Shiny Apartment close to Boston Downtown,42.34173,-71.148,https://www.airbnb.com/rooms/23016377
23017535,New 2 Bed Modern Apartment in Downtown Boston #14,42.34628,-71.08664,https://www.airbnb.com/rooms/23017535
23017803,2 Bed - Modern - Clean living space Prudential #16,42.34437,-71.08669,https://www.airbnb.com/rooms/23017803
23062683,Small one bedroom apartment in downtown boston,42.34329,-71.05481,https://www.airbnb.com/rooms/23062683
23089618,Allston central private room,42.35499,-71.13678,https://www.airbnb.com/rooms/23089618
23109832,"Furnished, 3 br apt in Jamaica Plain - a true gem!",42.31734,-71.11375,https://www.airbnb.com/rooms/23109832
23127262,Single family home on historic Winthrop Square.,42.37327,-71.05859,https://www.airbnb.com/rooms/23127262
23128943,"Beautiful High-Rise, River Views, in Doorman Condo",42.36558532714844,-71.06755065917969,https://www.airbnb.com/rooms/23128943
23147024,"Clean, cozy, and close to everything!",42.33837,-71.10728,https://www.airbnb.com/rooms/23147024
23149016,Boston Spirit (Entire Home),42.26952,-71.10182,https://www.airbnb.com/rooms/23149016
23165210,Modern-Boston Center-2 Bed Next to Prudential #40,42.34597,-71.08426,https://www.airbnb.com/rooms/23165210
23166408,Luxury 2BR Penthouse in heart of Boston North End,42.36525,-71.05702,https://www.airbnb.com/rooms/23166408
23171291,"Comfortable queen bed, high ceiling Room.",42.31793,-71.09182,https://www.airbnb.com/rooms/23171291
23183205,Back Bay Apt on Marlborough St-90 day min rental,42.34942,-71.08831,https://www.airbnb.com/rooms/23183205
23252361,Large 1-Bed. Condo in the Heart of the North End,42.36551,-71.05513,https://www.airbnb.com/rooms/23252361
23258400,Boston - Logan Intl Airport I,42.38856,-71.00168,https://www.airbnb.com/rooms/23258400
23272728,"Clean, cozy, and conveniently located!",42.33946,-71.10767,https://www.airbnb.com/rooms/23272728
23287236,Lrge 2 Bed/Bath by MGH Fast Wifi 100 mbps Best Loc,42.36534,-71.06733,https://www.airbnb.com/rooms/23287236
23289378,Cozy Boston Studio | Downtown | FIDI,42.352093,-71.06081,https://www.airbnb.com/rooms/23289378
23289684,Large 1BD Apt by MGH Fast WI-FI Quite Safe BST LOC,42.36362,-71.07038,https://www.airbnb.com/rooms/23289684
23302453,Modern Boston 1BR | In-unit Washer/D | near T,42.352093,-71.06081,https://www.airbnb.com/rooms/23302453
23302890,Spacious 1BR | 24hr Concierge | Downtown,42.352093,-71.06081,https://www.airbnb.com/rooms/23302890
23304072,The Boston Christopher One Bedroom,42.342,-71.07939,https://www.airbnb.com/rooms/23304072
23304141,The Boston Christopher One Bedroom,42.34229,-71.07777,https://www.airbnb.com/rooms/23304141
23304442,The Boston Christopher Studio Suite,42.34199,-71.07824,https://www.airbnb.com/rooms/23304442
23316169,Charming Boston Condo - 5 Stars & Superhost!,42.33031,-71.09377,https://www.airbnb.com/rooms/23316169
23321493,"2bed/2bath,River View, Seconds from Mass General H",42.36347,-71.0699,https://www.airbnb.com/rooms/23321493
23375776,"Comfy, quite room with all you need.",42.31745,-71.09222,https://www.airbnb.com/rooms/23375776
23380501,Private room with Queen bed and two closets.,42.31776,-71.08999,https://www.airbnb.com/rooms/23380501
23392249,Cozy Comfort DT Studio | FIDI | South End,42.35209,-71.06081,https://www.airbnb.com/rooms/23392249
23393589,South End | Studio w/ In-unit W&D | near T,42.352093,-71.060806,https://www.airbnb.com/rooms/23393589
23394295,Lux Boston Studio | Fast Wifi & Parking,42.352093,-71.060806,https://www.airbnb.com/rooms/23394295
23412602,Sunny Studio in the Heart of Fenway,42.34687,-71.10553,https://www.airbnb.com/rooms/23412602
23420771,Luxury 2 Bedrooms Apartment,42.3501,-71.04293,https://www.airbnb.com/rooms/23420771
23483066,Private room close to public transportation,42.3814,-71.03251,https://www.airbnb.com/rooms/23483066
23487191,Fort Hill Top - 1Fr - Guest Rm Jamaica Plain/Roxb,42.32564,-71.09406,https://www.airbnb.com/rooms/23487191
23502271,"Comfy, cozy and perfect location.",42.36624,-71.05741,https://www.airbnb.com/rooms/23502271
23502542,"Small furnished space, great location.",42.3611,-71.06191,https://www.airbnb.com/rooms/23502542
23592161,"Cozy, Modern & Central 1 bed close to waterfront.",42.36595,-71.05406,https://www.airbnb.com/rooms/23592161
23624354,Single Family in Historic Charlestown,42.37926,-71.06328,https://www.airbnb.com/rooms/23624354
23632539,Chill & Cozy Apt Dwntwn/TheatreDst/Chnatwn/BckBay,42.35223,-71.06427,https://www.airbnb.com/rooms/23632539
23651852,Awesome condo in Fenway,42.34489,-71.09692,https://www.airbnb.com/rooms/23651852
23668146,#102 Boston private AC BR 全楼禁烟厨具齐全适長住,42.30949,-71.06576,https://www.airbnb.com/rooms/23668146
23687280,Charming 3 Bed  Near hynes convention center #40,42.34482,-71.08629,https://www.airbnb.com/rooms/23687280
23687980,Luxury - 3 Bed - Next to Prudential #44,42.34467,-71.08401,https://www.airbnb.com/rooms/23687980
23761996,"2Bed/2Bath, Modern Bldg  Across MGH W/D In Suite",42.36456,-71.06923,https://www.airbnb.com/rooms/23761996
23790542,Basic living for short term stay in Boston,42.31602,-71.05477,https://www.airbnb.com/rooms/23790542
23800657,Luxurious Back Bay Studio,42.35385,-71.07447,https://www.airbnb.com/rooms/23800657
23801768,Cozy Studio in East Boston 2120,42.3654,-71.03949,https://www.airbnb.com/rooms/23801768
23805314,The Red Door Carriage House,42.28996,-71.1459,https://www.airbnb.com/rooms/23805314
23805779,"Beautiful home near the City, Home away from home.",42.30049,-71.0779,https://www.airbnb.com/rooms/23805779
23822858,Evolve Wharf,42.35317,-71.05421,https://www.airbnb.com/rooms/23822858
23841523,Lrge 1 BR Apt | Water View | Fast WiFi | Best Loc.,42.36563,-71.06834,https://www.airbnb.com/rooms/23841523
23842606,Very comfy room with all you need and more.,42.31611,-71.0921,https://www.airbnb.com/rooms/23842606
23872975,Luxe Historic Elegance Overlooking Thompson Square,42.37648,-71.06444,https://www.airbnb.com/rooms/23872975
23912131,Quite 1 Bd Apt near Massachusetts General Hospital,42.36393,-71.069,https://www.airbnb.com/rooms/23912131
23918171,Adorable South End/Back Bay Basement Apartment,42.33935,-71.07489,https://www.airbnb.com/rooms/23918171
23947734,Short Walk to T!,42.28787,-71.06662,https://www.airbnb.com/rooms/23947734
23965606,Lovely 3 Bedroom Apartment by the Red Line!,42.28787,-71.06692,https://www.airbnb.com/rooms/23965606
24032465,Private Room & Great Location by the Red Line!,42.28853,-71.06631,https://www.airbnb.com/rooms/24032465
24034961,3 Minutes Walk to the Red Line!,42.28816,-71.06655,https://www.airbnb.com/rooms/24034961
24035495,Beautiful 2 bedroom condo in Boston's South End,42.33954,-71.07838,https://www.airbnb.com/rooms/24035495
24061454,Fully Furnished 2 Bedroom in Boston near Berklee,42.34492,-71.08872,https://www.airbnb.com/rooms/24061454
24079621,Victorian 3rd Floor Unit,42.30441,-71.06202,https://www.airbnb.com/rooms/24079621
24080196,A room,42.31125,-71.05151,https://www.airbnb.com/rooms/24080196
24087726,C room,42.31002,-71.05201,https://www.airbnb.com/rooms/24087726
24090510,D room,42.31163,-71.05311,https://www.airbnb.com/rooms/24090510
24094681,LARGE studio in heart of Back Bay Marathon closeby,42.35125,-71.08101,https://www.airbnb.com/rooms/24094681
24131246,"Boston Beautiful, Large yet cozy and modern",42.35309,-71.12907,https://www.airbnb.com/rooms/24131246
24168312,Back Bay Apt on Marlborough St (Hereford St block),42.35136,-71.08851,https://www.airbnb.com/rooms/24168312
24186330,"Rusty's 1st Floor Queen Bedroom, Private Bath",42.28471,-71.12891,https://www.airbnb.com/rooms/24186330
24193805,"Rusty's 2nd Floor Double Bedroom, Shared Bath",42.28471,-71.12891,https://www.airbnb.com/rooms/24193805
24219094,Private Home,42.29909,-71.11593,https://www.airbnb.com/rooms/24219094
24231732,1 Mile To Downtown Boston in a 2 Bedroom.,42.32586,-71.09651,https://www.airbnb.com/rooms/24231732
24261049,Boston's Best Vacation Home,42.27467,-71.07362,https://www.airbnb.com/rooms/24261049
24265005,Eclectic 2 bd. apt in Victorian artist home.,42.30537,-71.11748,https://www.airbnb.com/rooms/24265005
24277032,"North End 1 Bedroom- CLOSE MGH, Subway, Hanover St",42.36547,-71.05492,https://www.airbnb.com/rooms/24277032
24324950,Great 1BR in the Heart of Downtown Boston,42.35051,-71.05964,https://www.airbnb.com/rooms/24324950
24325336,Beacon Hill Studio - 2 min Walk to MGH-Subway-,42.36026,-71.07003,https://www.airbnb.com/rooms/24325336
24347267,"Rusty's 2nd Floor Queen Bedroom, Shared Bath",42.28471,-71.12891,https://www.airbnb.com/rooms/24347267
24356120,Comfortable Place in Roslindale,42.27719,-71.1295,https://www.airbnb.com/rooms/24356120
24378766,Downtown Theater District & Boston Common Park,42.35202,-71.06486,https://www.airbnb.com/rooms/24378766
24401790,comfortable and cozy,42.31069,-71.10282,https://www.airbnb.com/rooms/24401790
24412927,Cozy Colonial (entire home) near Lower Mills,42.27586,-71.08746,https://www.airbnb.com/rooms/24412927
24471492,Melville Park Penthouse,42.29523,-71.06828,https://www.airbnb.com/rooms/24471492
24484501,Top of the World,42.382173634151435,-71.07929663572756,https://www.airbnb.com/rooms/24484501
24563107,Sunny 2Bed Apt River View By Mass General Hospital,42.3649,-71.06838,https://www.airbnb.com/rooms/24563107
24598387,"Beautiful, spacious South Boston Condo, Near T",42.33068,-71.05393,https://www.airbnb.com/rooms/24598387
24598890,Yellow Quiet room,42.27555,-71.07597,https://www.airbnb.com/rooms/24598890
24600107,Entire Home in JP! Perfect for families!,42.29836,-71.11046,https://www.airbnb.com/rooms/24600107
24633212,Clean room near Longwood,42.33097,-71.10023,https://www.airbnb.com/rooms/24633212
24644312,Convenient Transportation Suburb Boston Room,42.27549,-71.16821,https://www.airbnb.com/rooms/24644312
24645479,Spacious sun-filled room near Longwood,42.33091,-71.10255,https://www.airbnb.com/rooms/24645479
24647800,Sunny large room with views and private bath,42.33206,-71.10185,https://www.airbnb.com/rooms/24647800
24685384,Rusty's 2 Bedrooms with Shared Bath and Half-Bath,42.28471,-71.12891,https://www.airbnb.com/rooms/24685384
24749244,"Stylish Downtown Studio in the SouthEnd, C.Ave# 24",42.34448,-71.07636,https://www.airbnb.com/rooms/24749244
24756613,"Perfect Location, only 3 min WALK to RED train",42.29015,-71.0684,https://www.airbnb.com/rooms/24756613
24783227,"Sunny ocean-view suite nr subway w/kitchen, bathr.",42.31286,-71.06249,https://www.airbnb.com/rooms/24783227
24809758,"Brighton, MA Guesthouse for rent, Unit 2 (2nd Fl)",42.35583,-71.1568,https://www.airbnb.com/rooms/24809758
24845439,Boston Home Great Location,42.31508,-71.10125,https://www.airbnb.com/rooms/24845439
24875112,4 Bedrooms Near Harvard University,42.35898,-71.12734,https://www.airbnb.com/rooms/24875112
24909410,"Beautiful 2 Bed 2 Bath, River view near TD Garden",42.36463,-71.06414,https://www.airbnb.com/rooms/24909410
24944930,Shelly's Place Cozy,42.38136,-71.0231,https://www.airbnb.com/rooms/24944930
24969609,Beautiful Private Two Bedroom Apt in Boston,42.34124,-71.14755,https://www.airbnb.com/rooms/24969609
24971621,Modern Basement with Convenient Transportation,42.27546,-71.16958,https://www.airbnb.com/rooms/24971621
24992422,Luxurious Home in Boston's Historic Charlestown,42.37708,-71.0604,https://www.airbnb.com/rooms/24992422
25025114,Perfect Location in an All Female's Floor,42.29165,-71.06782,https://www.airbnb.com/rooms/25025114
25266010,"Private room&bath,ctr air,5 min to T,  to downtown",42.34481,-71.16844,https://www.airbnb.com/rooms/25266010
25284439,Near Boston Common | Fam-friendly 1BR|W/D,42.352093,-71.060806,https://www.airbnb.com/rooms/25284439
25324358,"The Small room Aka ""The Affordable room""",42.26493,-71.12262,https://www.airbnb.com/rooms/25324358
25326962,"#3 Maverick MBTA clean, comfy private room",42.36779,-71.03897,https://www.airbnb.com/rooms/25326962
25328440,"#2 Maverick MBTA clean, comfy, private Room",42.36805,-71.03759,https://www.airbnb.com/rooms/25328440
25416313,Newly renovated Female floor Center of Boston,42.29183,-71.06784,https://www.airbnb.com/rooms/25416313
25429787,2 sunny guest rooms in 1920s flat amid parks+cafés,42.31522,-71.11218,https://www.airbnb.com/rooms/25429787
25476466,"River Location, City Views-Safe, Walkable,Central!",42.3499,-71.09545,https://www.airbnb.com/rooms/25476466
25531778,"PEACE BE UNTO THEE, STRANGER - COME AND REST",42.31303,-71.05266,https://www.airbnb.com/rooms/25531778
25576444,SouthEnd Penthouse,42.34226,-71.07881,https://www.airbnb.com/rooms/25576444
25770647,"Naturally Lit, Modern Loft in Heart of Downtown!",42.35529,-71.06087,https://www.airbnb.com/rooms/25770647
25775084,Comfortable & Convenient in Boston w Free Parking!,42.28023,-71.16944,https://www.airbnb.com/rooms/25775084
25933888,BOSTON LOFT FARM HOUSE /LOGAN AIRPORT&TRAIN,42.378841,-71.034821,https://www.airbnb.com/rooms/25933888
25947332,Affluent 3 Bedroom 3 Bath Condo Downtown Boston,42.34223,-71.06047,https://www.airbnb.com/rooms/25947332
25971732,One Bedroom in Boston's Back Bay Neighborhood #110,42.34633,-71.07763,https://www.airbnb.com/rooms/25971732
25975436,Stay in a GoLocal American-Made Suite in Back Bay!,42.34534,-71.07969,https://www.airbnb.com/rooms/25975436
26005227,Full Condo In Brownstone: Heart of the South End!,42.34533,-71.07118,https://www.airbnb.com/rooms/26005227
26012594,Sleeps up to 16 mins2Downtown BCEC Fenway FreePrkg,42.31122,-71.06178,https://www.airbnb.com/rooms/26012594
26013456,A_Spacious room easy commute to Boston Downtown.,42.32243,-71.05676,https://www.airbnb.com/rooms/26013456
26094005,Comfortable and clean  house near Arnold Arboretum,42.29188,-71.12154,https://www.airbnb.com/rooms/26094005
26102579,Lovely Executive Studio in East Boston,42.36608,-71.04005,https://www.airbnb.com/rooms/26102579
26104302,Studio Apartment at East Pier Near Water,42.36796,-71.03985,https://www.airbnb.com/rooms/26104302
26104687,Lovely Studio Apartment at East Pier,42.36814,-71.0397,https://www.airbnb.com/rooms/26104687
26105250,Studio Apartment at East Boston Pier Near Water,42.36841,-71.04055,https://www.airbnb.com/rooms/26105250
26105589,Accessible Studio Just Miles From Logan Airport,42.36773,-71.03935,https://www.airbnb.com/rooms/26105589
26108847,Cozy Studio Apartment at East Pier EB117,42.36752,-71.04152,https://www.airbnb.com/rooms/26108847
26109078,Executive Studio in East Boston,42.36792,-71.03991,https://www.airbnb.com/rooms/26109078
26109200,Lovely Executive Studio in East Boston EB2-29,42.36639,-71.04036,https://www.airbnb.com/rooms/26109200
26109264,Beautiful Executive Studio in East Boston EB2-31,42.36789,-71.03986,https://www.airbnb.com/rooms/26109264
26127318,RIVER & CITY VIEWS! LOCATION!  Parking Available+,42.35053,-71.09536,https://www.airbnb.com/rooms/26127318
26130154,"Spacious Boston Bedroom, Free Parking, next to T!",42.32754,-71.10732,https://www.airbnb.com/rooms/26130154
26130187,"Walk to MGH, close to Tufts, Subway & restaurants!",42.36636,-71.05428,https://www.airbnb.com/rooms/26130187
26131758,Nice Executive Studio in East Boston EB2-33,42.36783,-71.04183,https://www.airbnb.com/rooms/26131758
26132354,Wonderful Studio In East Boston EB2-37,42.36809,-71.04161,https://www.airbnb.com/rooms/26132354
26132566,Cozy Studio In East Boston EB2-39,42.36626,-71.04025,https://www.airbnb.com/rooms/26132566
26160905,Stylish 2nd floor w/balcony•free parking,42.28975,-71.0782,https://www.airbnb.com/rooms/26160905
26163695,Bina’s Home away from Home 3,42.27808,-71.08717,https://www.airbnb.com/rooms/26163695
26207713,Spacious room in beautiful apartment,42.32188,-71.11647,https://www.airbnb.com/rooms/26207713
26252951,Southie Home | Walk to Beach | with Patio,42.33175,-71.04824,https://www.airbnb.com/rooms/26252951
26333739,"Classy, Cozy South End Unit",42.34207,-71.069,https://www.airbnb.com/rooms/26333739
26361101,One Bedroom in the heart of Back Bay #307,42.34457,-71.07829,https://www.airbnb.com/rooms/26361101
26361743,2 Bedroom in Boston's Back Bay! #203,42.34629,-71.07963,https://www.airbnb.com/rooms/26361743
26395595,Separate entrance in-law suite in heart of JP,42.30753,-71.11757,https://www.airbnb.com/rooms/26395595
26532751,For students/business Pro Awesome roommate needed,42.29028,-71.06671,https://www.airbnb.com/rooms/26532751
26750505,#201 Boston Private small room Female 全楼禁烟,42.30959,-71.0643,https://www.airbnb.com/rooms/26750505
26778714,"The Upton - The Upton Boston, South End",42.34291,-71.07301,https://www.airbnb.com/rooms/26778714
26828892,Shelly's Swan Room,42.38137,-71.02311,https://www.airbnb.com/rooms/26828892
26849307,Apartment near transit/free parking/self check-in,42.25038,-71.11733,https://www.airbnb.com/rooms/26849307
26849309,Entire Apt near transit/free parking/self check-in,42.25121,-71.11694,https://www.airbnb.com/rooms/26849309
27074605,COLLEGE STUDENTS are welcome 3 MINS walk to train,42.29027,-71.06673,https://www.airbnb.com/rooms/27074605
27112752,2BR Ideally Located Top Floor Brownstone Condo,42.33738,-71.14883,https://www.airbnb.com/rooms/27112752
27158560,Beautiful South Boston Private Space in Condo,42.332897,-71.039543,https://www.airbnb.com/rooms/27158560
27168524,Classic Boston Brownstone - Walk to Everything,42.34637,-71.07145,https://www.airbnb.com/rooms/27168524
27203329,"#1 Maverick MBTA clean, comfy, private room",42.36908,-71.03937,https://www.airbnb.com/rooms/27203329
27252588,Centralized Downtown Location| 1BR near T,42.352093,-71.060806,https://www.airbnb.com/rooms/27252588
27323777,Vintage Studio in Beacon Hill. Walk Everywhere,42.35945,-71.06551,https://www.airbnb.com/rooms/27323777
27339519,Sunny & Cozy 2 BR Apt in Boston. 15 min to DWTN,42.32685,-71.09683,https://www.airbnb.com/rooms/27339519
27394276,Sun filled private room in spacious Boston home.,42.3208,-71.11296,https://www.airbnb.com/rooms/27394276
27404136,"2 Bed Apt By Boston Childrens Hosptial, Brigham Hp",42.33351,-71.10182,https://www.airbnb.com/rooms/27404136
27501160,Location! Professional Comfy Condo-Classic Boston,42.37346,-71.0404,https://www.airbnb.com/rooms/27501160
27503398,Light-Filled Luxury Apartment with View,42.32489,-71.09417,https://www.airbnb.com/rooms/27503398
27625974,Brand New Apt Steps From The Water & Downtown,42.3725,-71.06219,https://www.airbnb.com/rooms/27625974
27639994,Perfect Room in the South End for solo adventurer,42.34504,-71.07375,https://www.airbnb.com/rooms/27639994
27661676,"Luxury 3bd/2ba Townhouse S. Boston, BCEC, Seaport",42.33423,-71.03884,https://www.airbnb.com/rooms/27661676
27669626,"Downtown Boston, Near South Station Bus Terminal",42.35034,-71.0619,https://www.airbnb.com/rooms/27669626
27784901,"3br house in S. Boston, near Seaport,BCEC&downtown",42.33541,-71.047,https://www.airbnb.com/rooms/27784901
27810970,Alaska Street R53,42.32192,-71.07855,https://www.airbnb.com/rooms/27810970
27879644,"Spacious room, near transit, keyless self check-in",42.25147,-71.11579,https://www.airbnb.com/rooms/27879644
27879776,"Room near MBTA transit, Keyless self check-in",42.25134,-71.11621,https://www.airbnb.com/rooms/27879776
27904192,Large 2 Bed/ 2 Bath | Modern Building | Across MGH,42.364277,-71.068024,https://www.airbnb.com/rooms/27904192
27906365,Alaska Street R51,42.32003,-71.07826,https://www.airbnb.com/rooms/27906365
27990313,Bina’s Home Away from Home Cozy Master Suite,42.27844,-71.08499,https://www.airbnb.com/rooms/27990313
27990441,#B104 Boston Private Two twin BR Central AC,42.30753,-71.06446,https://www.airbnb.com/rooms/27990441
27992316,Boston guest suite,42.34121,-71.15163,https://www.airbnb.com/rooms/27992316
